course name,instructor,course description,course dates,seats left,Schedule,delivery,repeatable,Gened type,Waitlist,meeting times,location,meeting days,final exam time,final exam date,final exam location
"""ISE 5990-018 -Special Studies"",",Andres Gonzalez Huertas,"1 to 4 hours. Prerequisite: senior standing, permission. May be repeated; maximum credit six hours. (F, Sp, Su)",May 12 - Aug 1,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 6,None,No Wait List,Times not available,Location not available,Days not available,,,
"""ISE 5990-020 -Special Studies"",",Kash Barker,"1 to 4 hours. Prerequisite: senior standing, permission. May be repeated; maximum credit six hours. (F, Sp, Su)",May 12 - Aug 1,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 6,None,No Wait List,Times not available,Location not available,Days not available,,,
"""ISE 5990-022 -Special Studies"",",Zahed Siddique,"1 to 4 hours. Prerequisite: senior standing, permission. May be repeated; maximum credit six hours. (F, Sp, Su)",May 12 - Aug 1,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 6,None,No Wait List,Times not available,Location not available,Days not available,,,
"""ISE 5990-023 -Special Studies"",",Mehdi Hemmati,"1 to 4 hours. Prerequisite: senior standing, permission. May be repeated; maximum credit six hours. (F, Sp, Su)",May 12 - Aug 1,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 6,None,No Wait List,Times not available,Location not available,Days not available,,,
"""ISE 6980-002 -Research Doctoral Dissertation"",",Ziho Kang,"2 to 16 hours. Prerequisite: Graduate standing and permission of instructor; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",May 12 - Aug 1,5 out of 5,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not available,Location not available,Days not available,,,
"""ISE 6980-003 -Research Doctoral Dissertation"",",Theodore Trafalis,"2 to 16 hours. Prerequisite: Graduate standing and permission of instructor; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",May 12 - Aug 1,5 out of 5,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not available,Location not available,Days not available,,,
"""ISE 6980-004 -Research Doctoral Dissertation"",",Janet Allen,"2 to 16 hours. Prerequisite: Graduate standing and permission of instructor; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",May 12 - Aug 1,5 out of 5,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not available,Location not available,Days not available,,,
"""ISE 6980-007 -Research Doctoral Dissertation"",",Shivakumar Raman,"2 to 16 hours. Prerequisite: Graduate standing and permission of instructor; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",May 12 - Aug 1,5 out of 5,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not available,Location not available,Days not available,,,
"""ISE 6980-008 -Research Doctoral Dissertation"",",Randa Shehab,"2 to 16 hours. Prerequisite: Graduate standing and permission of instructor; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",May 12 - Aug 1,5 out of 5,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not available,Location not available,Days not available,,,
"""ISE 6980-012 -Research Doctoral Dissertation"",",Talayeh Razzaghi,"2 to 16 hours. Prerequisite: Graduate standing and permission of instructor; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",May 12 - Aug 1,5 out of 5,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not available,Location not available,Days not available,,,
"""ISE 6980-018 -Research Doctoral Dissertation"",",Andres Gonzalez Huertas,"2 to 16 hours. Prerequisite: Graduate standing and permission of instructor; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",May 12 - Aug 1,5 out of 5,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not available,Location not available,Days not available,,,
"""ISE 6980-020 -Research Doctoral Dissertation"",",Kash Barker,"2 to 16 hours. Prerequisite: Graduate standing and permission of instructor; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",May 12 - Aug 1,5 out of 5,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not available,Location not available,Days not available,,,
"""ISE 6990-002 -Special Studies"",",Ziho Kang,"1 to 9 hours. Prerequisite: Graduate standing. May be repeated with change of content; maximum credit 9 hours. Special problems in the various fields of industrial and systems engineering. Special studies in data analytics, systems modeling and design, computational optimization, logistics and supply chain management, human-system integration, engineering education, advanced manufacturing, or biomedical manufacturing. In addition, students may need information relating to problem-specific disciplines such as weather, energy, sustainability, and psychology. (F, Sp, Su)",May 12 - Aug 1,5 out of 5,Independent Study,Traditional In-Person,"Times: 8, Max Hours: 9",None,No Wait List,Times not available,Location not available,Days not available,,,
"""ISE 6990-004 -Special Studies"",",Janet Allen,"1 to 9 hours. Prerequisite: Graduate standing. May be repeated with change of content; maximum credit 9 hours. Special problems in the various fields of industrial and systems engineering. Special studies in data analytics, systems modeling and design, computational optimization, logistics and supply chain management, human-system integration, engineering education, advanced manufacturing, or biomedical manufacturing. In addition, students may need information relating to problem-specific disciplines such as weather, energy, sustainability, and psychology. (F, Sp, Su)",May 12 - Aug 1,5 out of 5,Independent Study,Traditional In-Person,"Times: 8, Max Hours: 9",None,No Wait List,Times not available,Location not available,Days not available,,,
"""ISE 6990-005 -Special Studies"",",Cesar Alexander Ruiz Torres,"1 to 9 hours. Prerequisite: Graduate standing. May be repeated with change of content; maximum credit 9 hours. Special problems in the various fields of industrial and systems engineering. Special studies in data analytics, systems modeling and design, computational optimization, logistics and supply chain management, human-system integration, engineering education, advanced manufacturing, or biomedical manufacturing. In addition, students may need information relating to problem-specific disciplines such as weather, energy, sustainability, and psychology. (F, Sp, Su)",May 12 - Aug 1,5 out of 5,Independent Study,Traditional In-Person,"Times: 8, Max Hours: 9",None,No Wait List,Times not available,Location not available,Days not available,,,
"""ISE 6990-006 -Special Studies"",",Charles Nicholson,"1 to 9 hours. Prerequisite: Graduate standing. May be repeated with change of content; maximum credit 9 hours. Special problems in the various fields of industrial and systems engineering. Special studies in data analytics, systems modeling and design, computational optimization, logistics and supply chain management, human-system integration, engineering education, advanced manufacturing, or biomedical manufacturing. In addition, students may need information relating to problem-specific disciplines such as weather, energy, sustainability, and psychology. (F, Sp, Su)",May 12 - Aug 1,5 out of 5,Independent Study,Traditional In-Person,"Times: 8, Max Hours: 9",None,No Wait List,Times not available,Location not available,Days not available,,,
"""ISE 6990-018 -Special Studies"",",Andres Gonzalez Huertas,"1 to 9 hours. Prerequisite: Graduate standing. May be repeated with change of content; maximum credit 9 hours. Special problems in the various fields of industrial and systems engineering. Special studies in data analytics, systems modeling and design, computational optimization, logistics and supply chain management, human-system integration, engineering education, advanced manufacturing, or biomedical manufacturing. In addition, students may need information relating to problem-specific disciplines such as weather, energy, sustainability, and psychology. (F, Sp, Su)",May 12 - Aug 1,5 out of 5,Independent Study,Traditional In-Person,"Times: 8, Max Hours: 9",None,No Wait List,Times not available,Location not available,Days not available,,,
"""ITAL 4630-025 -Internship"",",Roberto Pesce,"Prerequisite:permission of instructor and junior standing.1 to 3 hours. May be repeated; maximum credit three hours. For advanced language students studying in Italy as part of the OU in Arezzo program. Students enrolling in this variable credit course will enter into internships with area businesses, local, regional, and national government offices, non-profit organizations, and other local entities. Although the nature of the internships will vary depending on the partners, all internships will have the following requirements: the activities will be performed entirely in Italian; translation from English to Italian will not be the primary role of the intern; the sponsoring partner will provide at least weekly feedback; an OU faculty member will oversee the internship; at minimum students will complete an entrance, mid-term, final interview with the instructor; and a written final report. (F, Sp, Su)",May 12 - Jul 3,3 out of 3,Study Abroad,Traditional In-Person,"Times: 2, Max Hours: 3",None,No Wait List,Times not - SBOU Arezzo,Italy (OUA) Days not,"available""",,,
"""JMC 5990-010 -Independent Study"",",Melanie Wilderman,"1 to 3 hours. Prerequisite: graduate standing; permission of instructor. May be repeated with change of subject matter; maximum credit six hours. (F, Sp, Su)",May 12 - Aug 1,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 6,None,No Wait List,Times not available,Location not available,Days not available,,,
