course name,instructor,course description,course dates,seats left,Schedule,delivery,repeatable,Gened type,Waitlist,meeting times,location,meeting days,final exam time,final exam date,final exam location
"""L S 3323-995 -Legal Environment of Business"",",Michelle Grunsted,"This course/section has been selected for the Inclusive Access (IA) program which provides lower cost digital course materials and easier access to course content, including direct delivery through Canvas on or before the first day of class. Your OU Student Bursar account will be directly charged for these digital materials at a significant discount. You will be given the opportunity to opt-out of this program; however, these IA course materials are required, necessary for maximum success in this course, and not available anywhere for a lower price. Your instructor may require other items not available through IA which must be purchased separately. Check the Soonerbooks.com portal to determine if other materials have been adopted. Check here to view the savings for your course material: https://link.ou.edu/ia-savings  Prerequisite: Student must be approved for degree candidacy by Price College; ACCT 2123 or concurrent enrollment; MATH 1743 or MATH 1823 or MATH 1914 prerequisite. The legal environment of business organizations with ethical considerations and the social and political influences affecting such environments. (F, Sp, Su)",Aug 19 - Dec 13,2 out of 30,Lecture,Asynchronous Online,Not Repeatable,None,0 Waiting,Times not - Online Days,not,"available""",4:30 pm - 6:30 pm,Dec 9,"Adams Hall 3103 M"","
"""L S 3423-001 -Legal Environment II"",",Michelle Grunsted and Abigail Clarke,"Prerequisite: L S 3323, and student must be approved for degree candidacy by Price College. A thorough knowledge of the legal and regulatory environment in which businesses operate is essential. This course provides an overview of the legal and regulatory environment in the United States and is designed as an enhancement to your LS3323 Legal Environment of Business course. Topics include forms of business organization, sales contracts, intellectual property, business crimes, environmental law, and antitrust. (F, Sp)",Aug 19 - Dec 6,13 out of 30,Lecture,Traditional In-Person,Not Repeatable,None,0 Waiting,12:00 pm - 1:15 pm,Adams Hall 3106,TR,1:30 pm - 3:30 pm,Dec 11,"Adams Hall 3106 W"","
"""L S 3980-001 -Honors Research (HONORS)"",",Michelle Grunsted,"1 to 3 hours. Prerequisite: Admission to Honors Program. May be repeated; maximum credit six hours. Will provide an opportunity for the gifted Honors candidate to work at a special project in the student's field. (F, Sp, Su)",Aug 19 - Dec 13,3 out of 5,Independent Study,Traditional In-Person,Max Hours: 6,None,No Wait List,Times not available,Location not available,Days not available,1:30 pm - 3:30 pm,Dec 11,"Adams Hall 3106 W"","
"""L S 3980-002 -Honors Research (HONORS)"",",Traci Quick,"1 to 3 hours. Prerequisite: Admission to Honors Program. May be repeated; maximum credit six hours. Will provide an opportunity for the gifted Honors candidate to work at a special project in the student's field. (F, Sp, Su)",Aug 19 - Dec 13,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 6,None,No Wait List,Times not available,Location not available,Days not available,,,
"""L S 3990-001 -Independent Study"",",Michelle Grunsted,"1 to 3 hours. Prerequisite: permission of instructor and junior standing. May be repeated once with change of content. Independent study may be arranged to study a subject not available through regular course offerings. (F, Sp, Su)",Aug 19 - Dec 13,2 out of 5,Independent Study,Traditional In-Person,Max Hours: 6,None,No Wait List,Times not available,Location not available,Days not available,,,
"""L S 4523-001 -Law of Commercial Transactions"",",Kurt Schneiter,"(Slashlisted with L S 5523) Prerequisite: L S 3323 and ACCT 2123 or concurrent enrollment; MATH 1743 or MATH 1823 or MATH 1914; student must be approved for degree candidacy by Price College. A comprehensive survey of commercial transactions, including the law of sales, warranties, risk of loss, negotiable instruments, bank collections and deposits, electronic fund transfers, secured transactions and bankruptcy. No student may earn credit for both 4523 and 5523. (F, Sp)",Aug 19 - Dec 6,7 out of 19,Lecture,Traditional In-Person,Not Repeatable,None,0 Waiting,6:30 pm - 9:20 pm,Adams Hall 3103,"W""",,,
"""L S 5523-001 -Law of Commercial Transactions"",",Kurt Schneiter,"(Slashlisted with L S 4523) Prerequisite: L S 3323, graduate standing and permission of instructor. A comprehensive survey of commercial transactions, including the law of sales, warranties, risk of loss, negotiable instruments, bank collections and deposits, electronic fund transfers, secured transactions and bankruptcy. No student may earn credit for both 4523 and 5523. (Irreg.)",Aug 19 - Dec 6,7 out of 29,Lecture,Traditional In-Person,Not Repeatable,None,0 Waiting,6:30 pm - 9:20 pm,Adams Hall 3103,"W""",,,
"""L S 5523-937 -Law of Commercial Transactions"",",Laura Palk,"(Slashlisted with L S 4523) Prerequisite: L S 3323, graduate standing and permission of instructor. A comprehensive survey of commercial transactions, including the law of sales, warranties, risk of loss, negotiable instruments, bank collections and deposits, electronic fund transfers, secured transactions and bankruptcy. No student may earn credit for both 4523 and 5523. (Irreg.)",Aug 19 - Oct 11,1 out of 1,Lecture,Synchronous Video Conf/Remote,Not Repeatable,None,No Wait List,7:00 pm - 10:00 pm,Video Conference,"T""",,,
"""L S 5523-995 -Law of Commercial Transactions"",",Laura Palk,"(Slashlisted with L S 4523) Prerequisite: L S 3323, graduate standing and permission of instructor. A comprehensive survey of commercial transactions, including the law of sales, warranties, risk of loss, negotiable instruments, bank collections and deposits, electronic fund transfers, secured transactions and bankruptcy. No student may earn credit for both 4523 and 5523. (Irreg.)",Aug 19 - Oct 11,1 out of 1,Lecture,Synchronous Video Conf/Remote,Not Repeatable,None,No Wait List,7:00 pm - 10:00 pm,Video Conference,"T""",,,
"""L S 5802-930 -Business Ethics/Legal"",",Colleen Baker,"This course/section has been selected for the Inclusive Access (IA) program which provides lower cost digital course materials and easier access to course content, including direct delivery through Canvas on or before the first day of class. Your OU Student Bursar account will be directly charged for these digital materials at a significant discount. You will be given the opportunity to opt-out of this program; however, these IA course materials are required, necessary for maximum success in this course, and not available anywhere for a lower price. Your instructor may require other items not available through IA which must be purchased separately. Check the Soonerbooks.com portal to determine if other materials have been adopted. Check here to view the savings for your course material: https://link.ou.edu/ia-savings  Prerequisites: graduate standing; departmental permission. Review of the American legal process and ethical frameworks for gauging business decisions. (Irreg.)",Aug 19 - Oct 11,20 out of 20,Lecture,Traditional In-Person,Not Repeatable,None,0 Waiting,9:00 am - 12:30 pm,HSC - 865 Research Parkway 330,"T""",,,
"""L S 5802-935 -Business Ethics/Legal"",",Colleen Baker,"This course/section has been selected for the Inclusive Access (IA) program which provides lower cost digital course materials and easier access to course content, including direct delivery through Canvas on or before the first day of class. Your OU Student Bursar account will be directly charged for these digital materials at a significant discount. You will be given the opportunity to opt-out of this program; however, these IA course materials are required, necessary for maximum success in this course, and not available anywhere for a lower price. Your instructor may require other items not available through IA which must be purchased separately. Check the Soonerbooks.com portal to determine if other materials have been adopted. Check here to view the savings for your course material: https://link.ou.edu/ia-savings  Prerequisites: graduate standing; departmental permission. Review of the American legal process and ethical frameworks for gauging business decisions. (Irreg.)",Aug 19 - Oct 11,32 out of 60,Lecture,Traditional In-Person,Not Repeatable,None,0 Waiting,9:00 am - 12:30 pm,HSC - 865 Research Parkway 330,"T""",,,
"""L S 5802-937 -Business Ethics/Legal"",",Colleen Baker,"This course/section has been selected for the Inclusive Access (IA) program which provides lower cost digital course materials and easier access to course content, including direct delivery through Canvas on or before the first day of class. Your OU Student Bursar account will be directly charged for these digital materials at a significant discount. You will be given the opportunity to opt-out of this program; however, these IA course materials are required, necessary for maximum success in this course, and not available anywhere for a lower price. Your instructor may require other items not available through IA which must be purchased separately. Check the Soonerbooks.com portal to determine if other materials have been adopted. Check here to view the savings for your course material: https://link.ou.edu/ia-savings  Prerequisites: graduate standing; departmental permission. Review of the American legal process and ethical frameworks for gauging business decisions. (Irreg.)",Aug 19 - Oct 11,9 out of 10,Lecture,Traditional In-Person,Not Repeatable,None,0 Waiting,9:00 am - 12:30 pm,HSC - 865 Research Parkway 330,"T""",,,
"""LAT 2113-002 -Intermediate Latin Prose"",",Alexander Konieczny,"Prerequisite: LAT 1215 or equivalent, with a grade of C or better; May be repeated with change of content; maximum credit six hours. This course moves from basic grammatical principles to translating authentic, unaltered texts. Students will hone their knowledge of Latin prose and compare stylistic differences between authors. With the assistance of supplementary commentaries, students will translate works from authors such as Caesar, Livy, Cicero, and Cornelius Nepos. (F, Sp, Su)",Aug 19 - Dec 6,14 out of 20,Lecture,Traditional In-Person,"Times: 1, Max Hours: 6",None,0 Waiting,1:00 pm - 1:50 pm,Carnegie Building 205,MWF,8:00 am - 10:00 am,Dec 13,"Carnegie Building 205 F"","
"""LAT 3440-005 -Mentored Research Experience"",",Samuel Huskey,"0 to 3 hours. Prerequisites: ENGL 1113 or equivalent, and permission of instructor. May be repeated; maximum credit 12 hours. For the inquisitive student to apply the scholarly processes of the discipline to a research or creative project under the mentorship of a faculty member. Student and instructor should complete an Undergraduate Research & Creative Projects (URCP) Mentoring Agreement and file it with the URCP office. Not for honors credit. (F, Sp, Su)",Aug 19 - Dec 13,4 out of 5,Independent Study,Traditional In-Person,Max Hours: 12,None,No Wait List,Times not available,Location not available,Days not available,8:00 am - 10:00 am,Dec 13,"Carnegie Building 205 F"","
"""LAT 3513-001 -Roman Philosophers"",",Samuel Huskey,"Prerequisite: LAT 2113 or LAT 2213 with a grade of C or better; May be repeated with change of subject matter; maximum credit six hours. Roman philosophers, driven to respond to the ideas of their Greek predecessors, molded prevailing philosophical concepts to fit the ethical, moral, and cultural identity of Rome. By reading a variety of works from Cicero, Lucretius, and Seneca, students will develop a better understanding of Roman philosophy and its the reception throughout history. (F, Sp)",Aug 19 - Dec 6,6 out of 12,Lecture,Traditional In-Person,"Times: 1, Max Hours: 6",None,0 Waiting,9:00 am - 9:50 am,Carnegie Building 101,MWF,8:00 am - 10:00 am,Dec 10,"Carnegie Building 101 T"","
"""LAT 3980-001 -Honors Research (HONORS)"",",Charles Watson,"1 to 3 hours. Prerequisite: admission to Honors Program. May be repeated; maximum credit six hours. Provides an opportunity for the gifted Honors candidate to work at a special project in the student's field. (F, Sp)",Aug 19 - Dec 13,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 6,None,No Wait List,Times not available,Location not available,Days not available,8:00 am - 10:00 am,Dec 10,"Carnegie Building 101 T"","
"""LAT 3990-001 -Independent Study"",",Samuel Huskey,"1 to 3 hours. Prerequisite: one course in general area to be studied; permission of instructor and department. May be repeated; maximum credit six hours. Contracted independent study for topic not currently offered in regularly scheduled courses. Independent study may include library and/or laboratory research and field projects. (F, Sp, Su)",Aug 19 - Dec 13,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 6,None,No Wait List,Times not available,Location not available,Days not available,,,
"""LAT 4313-001 -Roman Oratory"",",Charles Watson,"Prerequisite: LAT 2113 or LAT 2213 with a grade of C or better; May be repeated with change of subject matter; maximum credit six hours. In Rome, matters of war and peace, praise and blame, and life and death all depended upon the persuasive power of the Roman orator. In this course, students will not only read the greatest examples of Roman oratory but also understand the rhetorical secrets they conceal. Authors include Cicero, fragmentary Roman orators, Quintilian and the anonymous Rhetorica ad Herennium. (F, Sp)",Aug 19 - Dec 6,27 out of 35,Lecture,Traditional In-Person,"Times: 1, Max Hours: 6",None,0 Waiting,12:00 pm - 12:50 pm,Farzaneh Hall 150,MWF,1:30 pm - 3:30 pm,Dec 12,"Farzaneh Hall 150 R"","
