course name,instructor,course description,course dates,seats left,Schedule,delivery,repeatable,Gened type,Waitlist,meeting times,location,meeting days,final exam time,final exam date,final exam location
"""MIS 3980-002 -Honors Research (HONORS)"",",Rajendra Singh,"UPPER DIVISION MIS COURSES ARE RESTRICTED TO STUDENTS WHO ARE FULLY ADMITTED TO THE COLLEGE OF BUSINESS. ALL OTHER STUDENTS MUST OBTAIN PERMISSION OF THE COLLEGE OF BUSINESS UNDERGRADUATE PROGRAMS OFFICE, ROOM 1010, PRICE HALL.  1 to 3 hours. Prerequisite: admission to Honors Program. May be repeated; maximum credit six hours. Provides an opportunity for the gifted Honors candidate to work at a special project in the student's field. (F, Sp)",Jan 13 - May 9,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 6,None,No Wait List,Times not - Adams Hall,Days not,"available""",4:30 pm - 6:30 pm,May 6,"Michael F. Price Hall 3030 T"","
"""MIS G4433-001 -Project Management"",",Darin Purintun,"Prerequisite: Student must be approved for degree candidacy by Price College; MIS 3353 or MGT 3013, or permission of instructor. Presents the technical, managerial, and organizational concepts and tactics associated with managing software development and/or acquisition projects. A project management software tool will be introduced and used at a very basic level. (Irreg.)",Jan 13 - May 2,4 out of 42,Lecture,Traditional In-Person,Not Repeatable,None,0 Waiting,6:00 pm - 7:20 pm,Michael F. Price Hall 2010,"MW""",,,
"""MIS G4663-001 -MIS Field Project"",",Jeremy Bellah,"Prerequisite: MIS 3013, MIS 3353, and MIS 3033 or concurrent enrollment in MIS 3033; student must be approved for degree candidacy by Price College; or permission of instructor. Involves a field project for a client-business firm or other organization. Students will work closely with their client to perform an analysis, provide design alternatives, evaluate alternatives, develop and demonstrate a working model (prototype) of a part of the system, prepare a recommendation, and make a formal presentation to their client. (F, Sp)",Jan 13 - May 2,4 out of 28,Practicum,Traditional In-Person,Not Repeatable,None,0 Waiting,3:00 pm - 3:50 pm,Adams Hall 3106,"MWF""",,,
"""MIS G4663-002 -MIS Field Project"",",Jeremy Bellah,"ALL 4000 LEVEL BUSINESS COURSES ARE RESTRICTED TO STUDENTS THAT HAVE COMPLETED THE 3000 LEVEL BUSINESS CORE COURSES.  Prerequisite: MIS 3013, MIS 3353, and MIS 3033 or concurrent enrollment in MIS 3033; student must be approved for degree candidacy by Price College; or permission of instructor. Involves a field project for a client-business firm or other organization. Students will work closely with their client to perform an analysis, provide design alternatives, evaluate alternatives, develop and demonstrate a working model (prototype) of a part of the system, prepare a recommendation, and make a formal presentation to their client. (F, Sp)",Jan 13 - May 2,2 out of 28,Practicum,Traditional In-Person,Not Repeatable,None,0 Waiting,2:00 pm - 2:50 pm,Michael,F,4:30 pm - 6:30 pm,May 8,"Michael F. Price Hall 2030 R"","
"""MIS G4693-001 -Intelligent Robotic Automation"",",Hua Ye,"Prerequisite: MIS 3033 or MIS 3013 or departmental permission. This course introduces students to the latest intelligent robotic automation and AI technology (e.g., Chat GPT). Particular attention is given to emerging issues associated with the building and applications of AI technology architectures to enable efficient, effective, and adaptable business operations and strategies. It also provides hands-on exercises for building intelligent robots to address emerging business needs. (Sp)",Jan 13 - May 2,4 out of 35,Lecture,Traditional In-Person,Not Repeatable,None,0 Waiting,12:00 pm - 1:15 pm,Adams Hall 3208,TR,1:30 pm - 3:30 pm,May 6,"Adams Hall 3208 T"","
"""MIS G4693-002 -Intelligent Robotic Automation"",",Hua Ye,"Prerequisite: MIS 3033 or MIS 3013 or departmental permission. This course introduces students to the latest intelligent robotic automation and AI technology (e.g., Chat GPT). Particular attention is given to emerging issues associated with the building and applications of AI technology architectures to enable efficient, effective, and adaptable business operations and strategies. It also provides hands-on exercises for building intelligent robots to address emerging business needs. (Sp)",Jan 13 - May 2,4 out of 35,Lecture,Traditional In-Person,Not Repeatable,None,0 Waiting,3:00 pm - 4:15 pm,Adams Hall 3109,TR,4:30 pm - 6:30 pm,May 6,"Adams Hall 3109 T"","
"""MIS 4960-001 -Directed Readings in MIS"",",Adam Ackerman,"ALL 4000 LEVEL BUSINESS COURSES ARE RESTRICTED TO STUDENTS THAT HAVE COMPLETED THE 3000 LEVEL BUSINESS CORE COURSES.  1 to 3 hours. Prerequisite: 2113, 3013 or 3033, or permission. May be repeated once with change of topic; maximum credit six hours. Topics in the management of information systems. (F, Sp, Su)",Jan 13 - May 9,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 4,None,No Wait List,Times not - Adams Hall,Days not,"available""",4:30 pm - 6:30 pm,May 6,"Adams Hall 3109 T"","
"""MIT 5742-936 -Data Science and Analytics"",",Keehyung Kim,"Prerequisite: graduate standing, MIT 5602 and MIT 5612, or permission of instructor. Students will compare and experience data science tools along with the newer tools and methods of analytics, with the goal of becoming knowledgeable in both sets of tools. (Sp)",Jan 13 - Mar 7,4 out of 10,Lecture,Traditional In-Person,Not Repeatable,None,0 Waiting,6:00 pm - 9:30 pm,Michael F. Price Hall 3010,"W""",,,
"""MIT 5742-997 -Data Science and Analytics"",",Cui Zou,"Prerequisite: graduate standing, MIT 5602 and MIT 5612, or permission of instructor. Students will compare and experience data science tools along with the newer tools and methods of analytics, with the goal of becoming knowledgeable in both sets of tools. (Sp)",Jan 13 - Mar 7,15 out of 25,Lecture,Synchronous Video Conf/Remote,Not Repeatable,None,No Wait List,7:00 pm - 9:00 pm,Video Conference M Jan 24 7:00 pm - 9:00 pm Video Conference,"F""",,,
"""MIT 5742-999 -Data Science and Analytics"",",Cui Zou,"Prerequisite: graduate standing, MIT 5602 and MIT 5612, or permission of instructor. Students will compare and experience data science tools along with the newer tools and methods of analytics, with the goal of becoming knowledgeable in both sets of tools. (Sp)",Jan 13 - Mar 7,7 out of 10,Lecture,Synchronous Video Conf/Remote,Not Repeatable,None,0 Waiting,7:00 pm - 9:00 pm,Video Conference M Jan 24 7:00 pm - 9:00 pm Video Conference,"F""",,,
"""MIT 5752-997 -Cloud Computing"",",Paul Bruffett,"Prerequisite: graduate standing and departmental permission. Offers detailed discussion and hands-on exploration of technologies used to process, manage and store 'big data'. The ecosystem of products we will be focusing on surrounds Hadoop, including the Hadoop File System, MapReduce, and others. This course involves many labs and familiarity with SQL is helpful. Programming expertise is not required but optional materials will be provided. (F, Sp)",Jan 13 - Mar 7,27 out of 36,Lecture,Synchronous Video Conf/Remote,Not Repeatable,None,No Wait List,7:00 pm - 9:00 pm,Video Conference M Jan 24 7:00 pm - 9:00 pm Video Conference,"F""",,,
"""MIT 5752-999 -Cloud Computing"",",Paul Bruffett,"Prerequisite: graduate standing and departmental permission. Offers detailed discussion and hands-on exploration of technologies used to process, manage and store 'big data'. The ecosystem of products we will be focusing on surrounds Hadoop, including the Hadoop File System, MapReduce, and others. This course involves many labs and familiarity with SQL is helpful. Programming expertise is not required but optional materials will be provided. (F, Sp)",Jan 13 - Mar 7,9 out of 10,Lecture,Synchronous Video Conf/Remote,Not Repeatable,None,0 Waiting,7:00 pm - 9:00 pm,Video Conference M Jan 24 7:00 pm - 9:00 pm Video Conference,"F""",,,
"""MIT 5772-997 -Principles of Data Warehousing"",",John James,"Prerequisite: Departmental permission, graduate standing, and MIT 5612. This class will introduce students to concepts relating to a data warehouse (DW), considered a core component of business intelligence and data analytics in an organization. Students will learn to use current tools to develop requirements and create and maintain a DW. Students will also learn to manipulate data in the DW to extract and generate analytical reports for employees. (Irreg.)",Jan 13 - Mar 7,30 out of 30,Lecture,Synchronous Video Conf/Remote,Not Repeatable,None,No Wait List,7:00 pm - 9:00 pm,Video Conference,"W""",,,
"""MIT 5772-999 -Principles of Data Warehousing"",",John James,"Prerequisite: Departmental permission, graduate standing, and MIT 5612. This class will introduce students to concepts relating to a data warehouse (DW), considered a core component of business intelligence and data analytics in an organization. Students will learn to use current tools to develop requirements and create and maintain a DW. Students will also learn to manipulate data in the DW to extract and generate analytical reports for employees. (Irreg.)",Jan 13 - Mar 7,30 out of 30,Lecture,Synchronous Video Conf/Remote,Not Repeatable,None,0 Waiting,7:00 pm - 9:00 pm,Video Conference,"W""",,,
"""MIT 5812-935 -Cyberanalytics"",",Xuan Feng,"Prerequisite: MIT 5602, graduate standing, and departmental permission. The course introduces analytical methods and concepts focused on the use of cyber-analytics for security management. Topics of coverage span organizational strategies and policies, network and data management, plus internal and operational controls. (F, Sp)",Mar 10 - May 2,1 out of 11,Lecture,Traditional In-Person,Not Repeatable,None,No Wait List,6:00 pm - 9:30 pm,Michael F. Price Hall 3040 M Mar 28 6:00 pm - 9:30 pm Michael F. Price Hall 3040,"F""",,,
"""MIT 5822-995 -Health Info Technologies"",",Rajendra Singh,"Prerequisite: graduate standing, MIT 5602, or departmental permission. This course examines the application of health information technologies. It explores human computer interactions and emerging technologies for their impact on patient care and safety. The course also discusses the role of legal, regulatory, ethical, and security issues as they apply to clinical and consumer information technologies. (F)",Jan 13 - Mar 7,5 out of 10,Lecture,Synchronous Video Conf/Remote,Not Repeatable,None,No Wait List,7:00 pm - 9:00 pm,Video Conference,"W""",,,
"""MIT 5822-997 -Health Info Technologies"",",Rajendra Singh,"Prerequisite: graduate standing, MIT 5602, or departmental permission. This course examines the application of health information technologies. It explores human computer interactions and emerging technologies for their impact on patient care and safety. The course also discusses the role of legal, regulatory, ethical, and security issues as they apply to clinical and consumer information technologies. (F)",Jan 13 - Mar 7,10 out of 25,Lecture,Synchronous Video Conf/Remote,Not Repeatable,None,No Wait List,7:00 pm - 9:00 pm,Video Conference,"W""",,,
"""MIT 5822-999 -Health Info Technologies"",",Rajendra Singh,"Prerequisite: graduate standing, MIT 5602, or departmental permission. This course examines the application of health information technologies. It explores human computer interactions and emerging technologies for their impact on patient care and safety. The course also discusses the role of legal, regulatory, ethical, and security issues as they apply to clinical and consumer information technologies. (F)",Jan 13 - Mar 7,10 out of 10,Lecture,Synchronous Video Conf/Remote,Not Repeatable,None,0 Waiting,7:00 pm - 9:00 pm,Video Conference,"W""",,,
"""MIT 5960-001 -Directed Readings"",",Adam Ackerman,Prerequisite: graduate standing. 1 to 3 hours. May be repeated with change of topic; maximum credit six hours. Topics in management of information technology. (Irreg.),Jan 13 - May 9,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 6,None,No Wait List,Times not available,Location not available,Days not available,,,
